Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Allegiance Mobile Health,https://www.crunchbase.com/organization/allegiance-mobile-health,"Jan 24, 2025","$35,000,000",Not Started,"Health Care, Transportation","Georgetown, Texas, United States",Allegiance Mobile Health provides emergency medical transportation and healthcare services.,"47,392",http://www.allmh.com/,$10M to $50M,"Brightwood Capital Advisors, Texas Capital Bank","Brightwood Capital Advisors, Texas Capital Bank",https://x.com/Allmh_Social,https://www.linkedin.com/company/allegiance-mobile-health,1001-5000,"$35,000,000",2012
Satisfy,https://www.crunchbase.com/organization/satisfy-caf3,"Jan 24, 2025","$14,053,845",Not Started,"E-Commerce, Fashion, Retail","Paris, Ile-de-France, France","Satisfy is a webshop that sells a wide collection of jackets, tops, socks, hoodies, pants, shoes, hats, t-shirts, gloves, and accessories.","52,177",https://satisfyrunning.com/,$10M to $50M,"Bpifrance, Tony Fadell, Ian Rogers, Olivier Cantet",Bpifrance,https://x.com/satisfyrunning,https://www.linkedin.com/company/satisfyrunning/,1-10,"€11,000,000",2015
AMAG Leasing,https://www.crunchbase.com/organization/amag-leasing,"Jan 24, 2025","CHF450,000,000",Not Started,"Automotive, Customer Service, Leasing","Cham, Zug, Switzerland",AMAG Leasing is a Switzerland-based company that offers cars on leas.,"64,825",https://www.amag-leasing.ch/,$500M to $1B,—,—,,https://www.linkedin.com/company/amag-leasing/,51-100,"CHF250,000,000",1945
Plains Internet,https://www.crunchbase.com/organization/plains-internet,"Jan 24, 2025","$12,800,000",Not Started,"Information Technology, Internet, Telecommunications","Amarillo, Texas, United States","Plains Internet offers wireless internet, telecom, fiber optics, IT services & cyber security.","105,560",https://www.plainsinternet.com/,$1M to $10M,—,—,https://x.com/Plains_Internet,https://www.linkedin.com/company/plains-internet,1-10,"$12,800,000","Jan 1, 2012"
BankWest - South Dakota,https://www.crunchbase.com/organization/bankwest-south-dakota,"Jan 24, 2025","$34,540,000",Not Started,"Agriculture, Banking, Communities, Financial Services, Leisure, Venture Capital","Pierre, South Dakota, United States","BankWest - South Dakota is a community bank with bsuiness, agricultural and personal banking services.","115,501",http://bankwest-sd.bank/,$100M to $500M,—,—,,https://www.linkedin.com/company/bankwest-inc/,101-250,"$4,540,000","Sep 2, 1889"
REC Silicon ASA,https://www.crunchbase.com/organization/rec-silicon,"Jan 24, 2025","$359,400,000",Not Started,"Electronics, Manufacturing, Solar","Fornebu, Akershus, Norway","REC Silicon is a global leader in silane-based, high-purity silicon materials.","140,382",http://www.recsilicon.com/,$100M to $500M,"Hanwha, Hanwha Solutions","Hanwha, Hanwha Solutions",,https://www.linkedin.com/company/rec-silicon,251-500,"$40,000,000",1996
MediGene,https://www.crunchbase.com/organization/medigene,"Jan 24, 2025","$56,290,594",Not Started,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Martinsried, Bayern, Germany",MediGene is a company that specializes in biotechnology specifically in the treatment of cancer.,"175,024",http://www.medigene.com/,$1M to $10M,"BioNTech, Techno Venture Management",BioNTech,https://x.com/medigeneag,https://www.linkedin.com/company/medigene-ag,51-100,—,1994
Clutch,https://www.crunchbase.com/organization/withclutch,"Jan 23, 2025","$106,000,000",Not Started,"Finance, Financial Services, FinTech","Half Moon Bay, California, United States","Clutch transforms Credit Unions into FinTechs, enhancing loan and deposit onboarding.","1,644",https://www.withclutch.com/,$100M to $500M,"Andreessen Horowitz, Peterson Ventures, Peterson Partners, Alkeon Capital, TruStage Ventures",Alkeon Capital,,https://www.linkedin.com/company/withclutch,101-250,"$65,000,000","Jun 29, 2020"
Palona AI,https://www.crunchbase.com/organization/palona-ai,"Jan 23, 2025","$10,000,000",Not Started,"Artificial Intelligence (AI), Brand Marketing, Software","Palo Alto, California, United States",Palona AI offers a range of artificial intelligence technologies that boost D2C growth.,"6,264",https://palona.ai/,$1M to $10M,"Fusion Fund, UpHonest Capital, NEO Investment Partners, Maynard Webb",—,,https://www.linkedin.com/company/proactive-ai-lab/about/,11-50,"$10,000,000","Aug 7, 2024"
Baya Systems,https://www.crunchbase.com/organization/baya-systems,"Jan 23, 2025","$36,000,000",Not Started,"Information Technology, Internet, Semiconductor","Santa Clara, California, United States",Baya Systems is a chipset company that develops chipset-based and modular semiconductor systems.,"6,382",https://bayasystems.com/,$10M to $50M,"Matrix, Intel Capital, Maverick Silicon, Synopsys",Maverick Silicon,https://x.com/bayasystems,https://www.linkedin.com/company/bayasystems,51-100,"$36,000,000",2023
StormHarvester,https://www.crunchbase.com/organization/stormharvester,"Jan 23, 2025","$13,401,750",Not Started,"Civil Engineering, Construction, Software","London, England, United Kingdom",StormHarvester links civil infrastructure to a weather forecasting platform.,"8,575",https://stormharvester.com/,$1M to $10M,"YFM Equity Partners, Emerald Technology Ventures, HBAN, Techstart Ventures, Green Angel Ventures","Emerald Technology Ventures, Green Angel Ventures, Techstart Ventures, YFM Equity Partners",,https://www.linkedin.com/company/stormharvester/?originalSubdomain=in,11-50,"£8,400,000",2015
Indigo,https://www.crunchbase.com/organization/indigo-97af,"Jan 23, 2025","$8,000,000",Not Started,"Artificial Intelligence (AI), Real Estate, Residential","New York, New York, United States",Indigo is an AI-powered home transaction platform that offers residential property buying and selling services.,"9,299",https://www.indigo.app/,$1M to $10M,"1Sharpe Ventures, GTMfund, NFX, Era Ventures, Jake Seid","Era Ventures, GTMfund, NFX",,,1-10,"$8,000,000",Nov 2023
Infinity,https://www.crunchbase.com/organization/infinity-abf9,"Jan 23, 2025","£15,000,000",Not Started,"Analytics, SaaS, Software","Reigate, Surrey, United Kingdom",Infinity is a call tracking and hosted PBX service provider.,"9,470",https://www.infinity.co/uk,$10M to $50M,"CIBC, Smedvig Ventures",Smedvig Ventures,,https://www.linkedin.com/company/infinityco/,101-250,"£5,000,000",2010
EPRI,https://www.crunchbase.com/organization/epri,"Jan 23, 2025","$27,429,667",Not Started,"Electrical Distribution, Electronics, Non Profit","Palo Alto, California, United States","Electric Power Research Institute, or EPRI, conducts research on issues related to the electric power industry.","11,500",http://www.epri.com/,$10M to $50M,"US Department of Energy, NYSERDA, Natural Resources Canada, California Energy Commission, U.S. Department of Energy Office of Electricity","California Energy Commission, Natural Resources Canada, US Department of Energy, U.S. Department of Energy Office of Electricity, U.S. Department of Energy Solar Energy Technologies Office",,https://www.linkedin.com/company/epri/,1001-5000,"$450,000",1972
Method Financial,https://www.crunchbase.com/organization/method-financial,"Jan 23, 2025","$60,500,000",Not Started,"Banking, Financial Services, FinTech, Lending, Payments","Austin, Texas, United States",Method Financial is a financial connectivity API for consumer liability data and payments.,"12,572",https://methodfi.com/,$10M to $50M,"Andreessen Horowitz, Alumni Ventures, Y Combinator, Emergence Capital, SV Angel","Andreessen Horowitz, Emergence Capital",https://x.com/MethodFinancial,https://www.linkedin.com/company/methodfi,11-50,"$42,000,000",2021
Lakeland Industries,https://www.crunchbase.com/organization/lakeland-industries,"Jan 23, 2025","$40,000,000",Not Started,"Industrial, Industrial Manufacturing, Manufacturing","Ronkonkoma, New York, United States",Lakeland Industries provides protective garments for domestic and worldwide industries.,"13,589",https://www.lakeland.com/,$100M to $500M,—,—,https://x.com/Lakelandind,https://www.linkedin.com/company/lakeland-industries/,1001-5000,"$40,000,000","Jan 1, 1982"
Prosper Health,https://www.crunchbase.com/organization/prosper-health,"Jan 23, 2025","$16,234,237",Not Started,"Health Care, Mental Health","Weston, Florida, United States",Prosper Health is a telemedicine company that solely serves autistic and neurodivergent persons.,"17,911",https://www.prosperhealth.io/,—,—,—,,https://www.linkedin.com/company/prosper-autism,11-50,"$16,234,237",2023
Orbee,https://www.crunchbase.com/organization/orbee,"Jan 23, 2025","$13,805,366",Not Started,"Advertising, Automotive, Digital Marketing, Marketing, Marketing Automation","Irvine, California, United States","Orbee provides digital marketing analytics, data, and automation solutions to the automotive industry.","18,087",https://www.orbee.com/,$10M to $50M,"FM Capital, Pohanka Automotive Group, Butler Automotive Group, Mills Automotive Group, Basil Family Dealerships","Butler Automotive Group, FM Capital, Sam Pack Auto Group",https://x.com/orbeeinc,https://www.linkedin.com/products/orbee,51-100,—,"Mar 1, 2015"
Lanai,https://www.crunchbase.com/organization/lanai,"Jan 23, 2025","$10,000,000",Not Started,"Artificial Intelligence (AI), Enterprise Software, Information Technology, Software","Palo Alto, California, United States","Lanai provides an AI-driven empowerment platform to help enterprises discover, protect, and accelerate human-AI collaboration.","18,151",https://www.withlanai.com/,$1M to $10M,"Lux Capital, f7 Ventures, Juxtapose, Bag ventures, Paul Sagan",Juxtapose,,https://www.linkedin.com/company/lanai-software,11-50,"$10,000,000",2024
HEXANA,https://www.crunchbase.com/organization/hexana,"Jan 23, 2025","€25,000,000",Not Started,"Energy, Energy Efficiency","Aix-en-provence, Provence-Alpes-Cote d'Azur, France",HEXANA is an energy platform that combines flexible sodium-cooled fast neutron reactors with a thermal management system.,"21,319",https://www.hexana.fr/,—,"Bpifrance, Blast. Club, Région Sud Investissement, EREN Groupe, CEA Investissement",Bpifrance,https://x.com/Hexana_Fr,https://www.linkedin.com/company/hexana,11-50,"€15,000,000",2023
PinkDx,https://www.crunchbase.com/organization/pinkdx,"Jan 23, 2025","$61,984,994",Not Started,"Biopharma, Biotechnology","Indianapolis, Indiana, United States",PinkDx is a biotechnology company.,"25,319",https://www.pinkdx.com/,—,"Catalio Capital Management, Mayo Clinic, Sandbox Industries, The Blue Venture Fund, BEVC","Catalio Capital Management, LP Venture Group, The Production Board (TPB)",,https://www.linkedin.com/company/pinkdx,11-50,"$5,000,000",2021
ENAPI,https://www.crunchbase.com/organization/enapi,"Jan 23, 2025","€10,000,000",Not Started,"Charging Infrastructure, Electric Vehicle, Energy Storage","Berlin, Berlin, Germany",ENAPI the transaction broker and clearing house of the EV Charging Industry,"27,505",https://www.enapi.com/,—,"Voyager Ventures, Seedcamp, Project A Ventures, Hello World","Project A Ventures, Voyager Ventures",,https://www.linkedin.com/company/enapi,11-50,"€7,500,000",Jan 2024
Ember Software,https://www.crunchbase.com/organization/ember-software-c65d,"Jan 23, 2025","$10,000,000",Not Started,"Business Development, Consulting, Software","San Francisco, California, United States",Ember Software is a consulting firm that offers solutions to the companies to eliminate inefficiencies and streamline their workflows.,"34,903",https://www.embersoftware.com/,—,"Menlo Ventures, 8VC",—,,https://www.linkedin.com/company/ember-software-fire-protection/,11-50,"$10,000,000",2023
Open Payments,https://www.crunchbase.com/organization/open-payments-europe,"Jan 23, 2025","€10,200,000",Not Started,"Banking, Developer APIs, FinTech, Payments","Stockholm, Stockholms Lan, Sweden",Open Payments is a PSD2-compliant infrastructure platform that allows users to access diverse banks through a single API.,"36,383",https://openpayments.io/,$1M to $10M,"Luminar Ventures, Global Brain Corporation, Industrifonden, Alfvén & Didrikson, Brightly Ventures","Alfvén & Didrikson, Brightly Ventures, Industrifonden, Luminar Ventures",https://x.com/openpaymentseu,https://www.linkedin.com/company/openpayments/,11-50,"€3,000,000","Sep 20, 2017"
Passbolt,https://www.crunchbase.com/organization/passbolt,"Jan 23, 2025","$11,163,096",Not Started,"DevOps, Open Source, Service Industry, Software","Esch-sur-alzette, Luxembourg, Luxembourg",Open source password manager for teams,"39,857",https://www.passbolt.com/,$1M to $10M,"Airbridge Equity Partners, Expon Capital, Carrick Capital Partners, Seeder Fund, ScaleFund","Airbridge Equity Partners, Expon Capital",https://x.com/passbolt,https://www.linkedin.com/company/passbolt,11-50,"$8,000,000",2016
WEECOVER,https://www.crunchbase.com/organization/weecover,"Jan 23, 2025","€6,700,000",Not Started,"Digital Media, Financial Services, FinTech, Insurance, InsurTech","Barcelona, Catalonia, Spain","Weecover facilitates online and digital insurance on-boarding processes for Companies, Customers and Distribution partners.","46,504",https://www.weecover.com/,$1M to $10M,"Swanlaab Venture Factory, ICF Capital, Nauta Capital, Prosegur, Bankinter","Nauta Capital, Swanlaab Venture Factory",,https://www.linkedin.com/company/weecoverseguros/,11-50,"€4,200,000","May 5, 2019"
Tate & Lyle,https://www.crunchbase.com/organization/tate-lyle-plc,"Jan 23, 2025","$588,669,966",Not Started,"Food and Beverage, Food Processing, Manufacturing","London, England, United Kingdom","Tate & Lyle is a multinational agribusiness that provides ingredients and solutions for the food, beverage, and other industries.","47,062",https://www.tateandlyle.com/,$1B to $10B,—,—,https://x.com/tateandlyleplc,https://www.linkedin.com/company/tate-&-lyle,5001-10000,"$588,669,966",1903
HGR Energy,https://www.crunchbase.com/organization/hgr-energy,"Jan 23, 2025","$20,000,000",Not Started,"Clean Energy, Energy, Renewable Energy","Chicago, Illinois, United States",HGR Energy is a clean energy development company and renewable IPP focused on targeted international markets.,"50,469",https://www.hgrenergy.com/,$1M to $10M,Energea,Energea,,https://www.linkedin.com/company/hgrenergy,1-10,"$20,000,000",2021
